"CPP","Year","Indicator","Type","value"
"South Lanarkshire","2019-2020","Employment Rate","Raw",76.4333333333333
"Stirling","2005-2006","Employment Rate","Raw",74
"Stirling","2006-2007","Employment Rate","Raw",74.2
"Stirling","2007-2008","Employment Rate","Raw",74.3666666666667
"Stirling","2008-2009","Employment Rate","Raw",73.6333333333333
"Stirling","2009-2010","Employment Rate","Raw",71.9
"Stirling","2010-2011","Employment Rate","Raw",70.5333333333333
"Stirling","2011-2012","Employment Rate","Raw",69.6666666666667
"Stirling","2012-2013","Employment Rate","Raw",70.3666666666667
"Stirling","2013-2014","Employment Rate","Raw",71.9
"Stirling","2014-2015","Employment Rate","Raw",72.5
"Stirling","2015-2016","Employment Rate","Raw",73.3666666666667
"Stirling","2016-2017","Employment Rate","Raw",72.7
"Stirling","2017-2018","Employment Rate","Raw",73.3666666666667
"Stirling","2018-2019","Employment Rate","Raw",72.5666666666667
"Stirling","2019-2020","Employment Rate","Raw",73.3333333333333
"West Dunbartonshire","2005-2006","Employment Rate","Raw",70.1333333333333
"West Dunbartonshire","2006-2007","Employment Rate","Raw",70.9333333333333
"West Dunbartonshire","2007-2008","Employment Rate","Raw",70.9333333333333
"West Dunbartonshire","2008-2009","Employment Rate","Raw",69.4
"West Dunbartonshire","2009-2010","Employment Rate","Raw",68.3333333333333
"West Dunbartonshire","2010-2011","Employment Rate","Raw",67.9666666666667
"West Dunbartonshire","2011-2012","Employment Rate","Raw",67.6333333333333
"West Dunbartonshire","2012-2013","Employment Rate","Raw",66.5333333333333
"West Dunbartonshire","2013-2014","Employment Rate","Raw",65.8
"West Dunbartonshire","2014-2015","Employment Rate","Raw",67.6333333333333
"West Dunbartonshire","2015-2016","Employment Rate","Raw",70.0666666666667
"West Dunbartonshire","2016-2017","Employment Rate","Raw",71.9666666666667
"West Dunbartonshire","2017-2018","Employment Rate","Raw",72.2666666666667
"West Dunbartonshire","2018-2019","Employment Rate","Raw",72.4333333333333
"West Dunbartonshire","2019-2020","Employment Rate","Raw",71.9333333333333
"West Lothian","2005-2006","Employment Rate","Raw",76.2333333333333
"West Lothian","2006-2007","Employment Rate","Raw",76.0333333333333
"West Lothian","2007-2008","Employment Rate","Raw",76.2666666666667
"West Lothian","2008-2009","Employment Rate","Raw",74.7333333333333
"West Lothian","2009-2010","Employment Rate","Raw",73.6333333333333
"West Lothian","2010-2011","Employment Rate","Raw",72.3
"West Lothian","2011-2012","Employment Rate","Raw",73.1
"West Lothian","2012-2013","Employment Rate","Raw",73.5
"West Lothian","2013-2014","Employment Rate","Raw",75.0666666666667
"West Lothian","2014-2015","Employment Rate","Raw",74.7333333333333
"West Lothian","2015-2016","Employment Rate","Raw",75.2333333333333
"West Lothian","2016-2017","Employment Rate","Raw",75.3333333333333
"West Lothian","2017-2018","Employment Rate","Raw",76.4333333333333
"West Lothian","2018-2019","Employment Rate","Raw",77.3666666666667
"West Lothian","2019-2020","Employment Rate","Raw",75.7666666666667
"Scotland","2005-2006","Employment Rate","Raw",74.63125
"Scotland","2006-2007","Employment Rate","Raw",74.9979166666667
"Scotland","2007-2008","Employment Rate","Raw",74.9822916666667
"Scotland","2008-2009","Employment Rate","Raw",74.2270833333333
"Scotland","2009-2010","Employment Rate","Raw",73.1479166666667
"Scotland","2010-2011","Employment Rate","Raw",72.1145833333333
"Scotland","2011-2012","Employment Rate","Raw",71.7020833333333
"Scotland","2012-2013","Employment Rate","Raw",71.8822916666667
"Scotland","2013-2014","Employment Rate","Raw",72.696875
"Scotland","2014-2015","Employment Rate","Raw",73.5322916666667
"Scotland","2015-2016","Employment Rate","Raw",74.1958333333333
"Scotland","2016-2017","Employment Rate","Raw",74.7760416666667
"Scotland","2017-2018","Employment Rate","Raw",75.2614583333333
"Scotland","2018-2019","Employment Rate","Raw",75.6125
"Scotland","2019-2020","Employment Rate","Raw",74.896875
